AutoID,ID_Comanda,Seq,NumBatch,ID_Articulo,ID_Concepto,Tipo,Fecha,ID_Proveedor,ID_Almacen,Locacion,Cantidad,Costo,Referencia,Fecha_Mov,SeriesRef,Notas,ID_Requisicion,ID_UM,ID_UMMov,CostoXTransferencia,Descuento
6575,-1,-1,2635,30305,SCON,S,6/1/19,,1,General,1,$10.50,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6576,-1,-1,2636,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6577,-1,-1,2637,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6578,-1,-1,2638,10124,SCON,S,6/1/19,,1,General,0.005,$153.79,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6579,-1,-1,2638,10229,SCON,S,6/1/19,,1,General,0.005,$85.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6580,-1,-1,2638,10235,SCON,S,6/1/19,,1,General,0.005,$476.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6581,-1,-1,2639,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6582,-1,-1,2640,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6583,-1,-1,2641,10124,SCON,S,6/1/19,,1,General,0.005,$153.79,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6584,-1,-1,2641,10229,SCON,S,6/1/19,,1,General,0.005,$85.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6585,-1,-1,2641,10235,SCON,S,6/1/19,,1,General,0.005,$476.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6586,-1,-1,2642,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6587,-1,-1,2643,90005,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6588,-1,-1,2644,10811,SCON,S,6/1/19,,1,General,0.02,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6589,-1,-1,2644,11205,SCON,S,6/1/19,,1,General,0.15,$50.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6590,-1,-1,2645,SR013,SCON,S,6/1/19,,1,General,0.25,$312.54,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6591,-1,-1,2645,SR007,SCON,S,6/1/19,,1,General,0.03,$80.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6592,-1,-1,2646,10408,SCON,S,6/1/19,,1,General,1,$2.25,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6593,-1,-1,2646,10174,SCON,S,6/1/19,,1,General,0.03,$67.08,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6594,-1,-1,2646,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6595,-1,-1,2646,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6596,-1,-1,2646,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6597,-1,-1,2646,10920,SCON,S,6/1/19,,1,General,1,$2.65,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6598,-1,-1,2647,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6599,-1,-1,2648,SR037,SCON,S,6/1/19,,1,General,0.5,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6600,-1,-1,2649,SR005,SCON,S,6/1/19,,1,General,0.25,$274.13,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6601,-1,-1,2650,10004,SCON,S,6/1/19,,1,General,0.1,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6602,-1,-1,2650,10924,SCON,S,6/1/19,,1,General,0.25,$13.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6603,-1,-1,2650,10631,SCON,S,6/1/19,,1,General,0.023529412,$146.67,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6604,-1,-1,2650,10602,SCON,S,6/1/19,,1,General,0.026666667,$54.08,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6605,-1,-1,2650,10813,SCON,S,6/1/19,,1,General,0.02,$73.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6606,-1,-1,2650,10801,SCON,S,6/1/19,,1,General,0.03,$30.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6607,-1,-1,2650,10414,SCON,S,6/1/19,,1,General,0.02,$160.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6608,-1,-1,2651,SR058,ECOMP,E,6/1/19,,1,General,1,$5.55,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6609,-1,-1,2652,SR058,SCON,S,6/1/19,,1,General,1,$5.55,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6610,-1,-1,2652,SR052,SCON,S,6/1/19,,1,General,0.25,$219.54,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6611,-1,-1,2653,10402,SCON,S,6/1/19,,1,General,0.3,$150.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6612,-1,-1,2653,10602,SCON,S,6/1/19,,1,General,0.11,$54.08,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6613,-1,-1,2654,SR012,SCON,S,6/1/19,,1,General,0.02,$41.56,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6614,-1,-1,2654,SR024,SCON,S,6/1/19,,1,General,0.09,$0.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6615,-1,-1,2655,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6616,-1,-1,2656,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6617,-1,-1,2656,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6618,-1,-1,2656,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6619,-1,-1,2656,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6620,-1,-1,2656,10440,SCON,S,6/1/19,,1,General,0.3,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6621,-1,-1,2657,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6622,-1,-1,2657,SR020,ECOMP,E,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6623,-1,-1,2658,SR037,SCON,S,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6624,-1,-1,2658,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6625,-1,-1,2659,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6626,-1,-1,2659,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6627,-1,-1,2659,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6628,-1,-1,2659,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6629,-1,-1,2659,10440,SCON,S,6/1/19,,1,General,0.3,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6630,-1,-1,2660,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6631,-1,-1,2660,SR020,ECOMP,E,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6632,-1,-1,2661,SR037,SCON,S,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6633,-1,-1,2661,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6634,-1,-1,2662,10402,SCON,S,6/1/19,,1,General,0.35,$150.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6635,-1,-1,2662,10632,SCON,S,6/1/19,,1,General,0.15,$19.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6636,-1,-1,2662,10616,SCON,S,6/1/19,,1,General,0.1,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6637,-1,-1,2662,10446,SCON,S,6/1/19,,1,General,0.05,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6638,-1,-1,2662,10923,SCON,S,6/1/19,,1,General,6,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6639,-1,-1,2663,10440,SCON,S,6/1/19,,1,General,0.35,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6640,-1,-1,2663,10632,SCON,S,6/1/19,,1,General,0.15,$19.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6641,-1,-1,2663,10446,SCON,S,6/1/19,,1,General,0.06,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6642,-1,-1,2663,10616,SCON,S,6/1/19,,1,General,0.1,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6643,-1,-1,2663,10923,SCON,S,6/1/19,,1,General,6,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6644,-1,-1,2664,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6645,-1,-1,2665,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6646,-1,-1,2665,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6647,-1,-1,2665,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6648,-1,-1,2665,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6649,-1,-1,2666,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6650,-1,-1,2667,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6651,-1,-1,2667,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6652,-1,-1,2667,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6653,-1,-1,2667,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6654,-1,-1,2668,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6655,-1,-1,2669,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6656,-1,-1,2669,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6657,-1,-1,2669,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6658,-1,-1,2669,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6659,-1,-1,2670,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6660,-1,-1,2671,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6661,-1,-1,2671,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6662,-1,-1,2672,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6663,-1,-1,2672,10440,SCON,S,6/1/19,,1,General,0.08,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6664,-1,-1,2673,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6665,-1,-1,2673,10440,SCON,S,6/1/19,,1,General,0.08,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6666,-1,-1,2674,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6667,-1,-1,2674,10440,SCON,S,6/1/19,,1,General,0.08,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6668,-1,-1,2675,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6669,-1,-1,2676,SR056,SCON,S,6/1/19,,1,General,0.08,$997.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6670,-1,-1,2677,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6671,-1,-1,2678,SR056,SCON,S,6/1/19,,1,General,0.08,$997.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6672,-1,-1,2679,10632,SCON,S,6/1/19,,1,General,0.105,$19.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6673,-1,-1,2679,10446,SCON,S,6/1/19,,1,General,0.015,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6674,-1,-1,2679,10616,SCON,S,6/1/19,,1,General,0.045,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6675,-1,-1,2679,10811,SCON,S,6/1/19,,1,General,0.05,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6676,-1,-1,2679,10915,SCON,S,6/1/19,,1,General,0.08,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6677,-1,-1,2679,10812,SCON,S,6/1/19,,1,General,0.05,$82.70,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6678,-1,-1,2679,10401,SCON,S,6/1/19,,1,General,0.13,$110.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6679,-1,-1,2680,10915,SCON,S,6/1/19,,2,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6680,-1,-1,2680,10811,SCON,S,6/1/19,,2,General,0.02,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6681,-1,-1,2680,10812,SCON,S,6/1/19,,2,General,0.02,$82.70,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6682,-1,-1,2680,10440,SCON,S,6/1/19,,2,General,0.08,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6683,-1,-1,2681,10811,SCON,S,6/1/19,,1,General,0.05,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6684,-1,-1,2681,10812,SCON,S,6/1/19,,1,General,0.05,$82.70,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6685,-1,-1,2681,10923,SCON,S,6/1/19,,1,General,3,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6686,-1,-1,2682,20622,SCON,S,6/1/19,,1,General,1,$7.89,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6687,-1,-1,2683,20608,SCON,S,6/1/19,,1,General,1,$9.48,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6688,-1,-1,2684,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6689,-1,-1,2685,10124,SCON,S,6/1/19,,1,General,0.005,$153.79,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6690,-1,-1,2685,10229,SCON,S,6/1/19,,1,General,0.005,$85.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6691,-1,-1,2685,10235,SCON,S,6/1/19,,1,General,0.005,$476.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6692,-1,-1,2686,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6693,-1,-1,2687,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6694,-1,-1,2688,10124,SCON,S,6/1/19,,1,General,0.005,$153.79,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6695,-1,-1,2688,10229,SCON,S,6/1/19,,1,General,0.005,$85.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6696,-1,-1,2688,10235,SCON,S,6/1/19,,1,General,0.005,$476.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6697,-1,-1,2689,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6698,-1,-1,2690,SR006,SCON,S,6/1/19,,1,General,0.25,$381.58,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6699,-1,-1,2691,SR005,SCON,S,6/1/19,,1,General,0.25,$274.13,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6700,-1,-1,2692,20003,SCON,S,6/1/19,,1,General,1,$4.94,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6701,-1,-1,2693,30318,SCON,S,6/1/19,,1,General,1,$7.96,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6702,-1,-1,2694,SR011,SCON,S,6/1/19,,1,General,0.25,$12.90,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6703,-1,-1,2695,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6704,-1,-1,2696,SR056,SCON,S,6/1/19,,1,General,0.08,$997.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6705,-1,-1,2697,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6706,-1,-1,2698,SR056,SCON,S,6/1/19,,1,General,0.08,$997.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6707,-1,-1,2699,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6708,-1,-1,2699,10403,SCON,S,6/1/19,,1,General,0.08,$60.75,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6709,-1,-1,2700,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6710,-1,-1,2700,10404,SCON,S,6/1/19,,1,General,0.08,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6711,-1,-1,2701,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6712,-1,-1,2701,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6713,-1,-1,2702,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6714,-1,-1,2702,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6715,-1,-1,2703,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6716,-1,-1,2703,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6717,-1,-1,2704,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6718,-1,-1,2704,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6719,-1,-1,2705,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6720,-1,-1,2705,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6721,-1,-1,2706,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6722,-1,-1,2706,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6723,-1,-1,2707,30318,SCON,S,6/1/19,,1,General,1,$7.96,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6724,-1,-1,2708,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6725,-1,-1,2708,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6726,-1,-1,2709,SR005,SCON,S,6/1/19,,1,General,1.5,$274.13,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6727,-1,-1,2710,30332,SCON,S,6/1/19,,1,General,1,$7.96,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6728,-1,-1,2711,10431,SCON,S,6/1/19,,1,General,0.035,$135.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6729,-1,-1,2712,SR054,SCON,S,6/1/19,,1,General,0.25,$0.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6730,-1,-1,2713,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6731,-1,-1,2713,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6732,-1,-1,2713,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6733,-1,-1,2713,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6734,-1,-1,2714,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6735,-1,-1,2715,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6736,-1,-1,2715,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6737,-1,-1,2715,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6738,-1,-1,2715,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6739,-1,-1,2716,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6740,-1,-1,2717,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6741,-1,-1,2717,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6742,-1,-1,2718,10409,SCON,S,6/1/19,,1,General,1,$13.69,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6743,-1,-1,2718,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6744,-1,-1,2718,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6745,-1,-1,2718,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6746,-1,-1,2718,10919,SCON,S,6/1/19,,1,General,1,$3.17,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6747,-1,-1,2718,10656,SCON,S,6/1/19,,1,General,0.03,$25.36,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6748,-1,-1,2718,10174,SCON,S,6/1/19,,1,General,0.035,$67.08,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6749,-1,-1,2718,10446,SCON,S,6/1/19,,1,General,0.05,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6750,-1,-1,2718,10660,SCON,S,6/1/19,,1,General,0.01,$15.46,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6751,-1,-1,2719,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6752,-1,-1,2720,SR037,SCON,S,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
6753,-1,-1,2721,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6754,-1,-1,2721,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6755,-1,-1,2721,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6756,-1,-1,2721,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6757,-1,-1,2722,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6758,-1,-1,2723,10423,SCON,S,6/1/19,,1,General,0.06,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6759,-1,-1,2723,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6760,-1,-1,2724,10023,SCON,S,6/1/19,,1,General,3,$15.80,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6761,-1,-1,2724,10094,SCON,S,6/1/19,,1,General,2,$120.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6762,-1,-1,2725,SR006,ECOMP,E,6/1/19,,1,General,10,$381.58,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6763,-1,-1,2726,SR006,SCON,S,6/1/19,,1,General,0.25,$381.58,,7/29/19,,,,Lt,Lt,$0.00,$0.00
6764,-1,-1,2727,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6765,-1,-1,2727,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6766,-1,-1,2727,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6767,-1,-1,2727,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6768,-1,-1,2728,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6769,-1,-1,2729,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6770,-1,-1,2729,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6771,-1,-1,2729,10678,SCON,S,6/1/19,,1,General,0.04,$11.38,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6772,-1,-1,2729,10405,SCON,S,6/1/19,,1,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6773,-1,-1,2730,SR004,SCON,S,6/1/19,,1,General,0.035,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
6774,-1,-1,2731,10616,SCON,S,6/1/19,,1,General,0.02,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
